snr_level,filename,si_sdr_mixture,si_sdr_separated,si_sdr_improvement,sdr_mixture,sdr_separated,sdr_improvement,sir_mixture,sir_separated,sir_improvement,f1_clean,f1_mixed,f1_separated
-15,sample_234_mixed.wav,-15.107275009155273,-11.03289794921875,4.074377059936523,-14.997619653400577,-10.870185632364343,4.127434021036233,-14.997619653400577,-9.780873802283484,5.216745851117093,1.0,0.0,0.0
-15,sample_235_mixed.wav,-15.023704528808594,-10.606365203857422,4.417339324951172,-14.999864820165199,-10.521386946177005,4.478477873988194,-14.999864820165199,-9.831866008088282,5.167998812076917,1.0,1.0,0.0
-15,sample_236_mixed.wav,-15.095928192138672,-11.318803787231445,3.7771244049072266,-14.971588885935958,-11.191701287713482,3.7798875982224764,-14.971588885935958,-10.501037451047768,4.47055143488819,1.0,0.0,0.0
-15,sample_237_mixed.wav,-14.930943489074707,-11.275381088256836,3.655562400817871,-14.842054486658906,-10.697338963798588,4.144715522860318,-14.842054486658906,-8.331630681431953,6.510423805226953,1.0,0.0,0.0
-15,sample_238_mixed.wav,-14.723142623901367,-11.520200729370117,3.20294189453125,-14.734876332641637,-11.069931909322126,3.664944423319511,-14.734876332641637,-9.438084247658546,5.296792084983091,1.0,0.0,1.0
-15,sample_239_mixed.wav,-15.2241792678833,-2.2662129402160645,12.957966327667236,-14.686995152710372,-1.709516739178022,12.97747841353235,-14.686995152710372,4.007207020948286,18.69420217365866,1.0,0.0,1.0
-15,sample_240_mixed.wav,-15.414338111877441,-7.8545684814453125,7.559769630432129,-14.394592506253716,-7.748544725678636,6.6460477805750795,-14.394592506253716,-6.319237309730632,8.075355196523084,1.0,1.0,1.0
-15,sample_241_mixed.wav,-15.197761535644531,-11.969985008239746,3.227776527404785,-14.810891772657428,-10.735442493976583,4.0754492786808445,-14.810891772657428,-9.168814306405075,5.642077466252353,1.0,1.0,0.0
-15,sample_242_mixed.wav,-15.869462966918945,-12.73344898223877,3.136013984680176,-10.343688125104693,-12.30252488567542,-1.9588367605707262,-10.343688125104693,-10.610826708756797,-0.26713858365210363,1.0,1.0,0.0
-15,sample_243_mixed.wav,-15.188016891479492,-6.513374328613281,8.674642562866211,-14.768356189310124,-5.781803360622319,8.986552828687806,-14.768356189310124,-3.375517458684627,11.392838730625497,1.0,0.0,1.0
-15,sample_244_mixed.wav,-15.811549186706543,-6.576042175292969,9.235507011413574,-12.958007045239324,-6.179659127239465,6.7783479179998585,-12.958007045239324,-4.371552421375714,8.58645462386361,1.0,0.0,1.0
-15,sample_245_mixed.wav,-14.917318344116211,-13.560032844543457,1.357285499572754,-14.99982085036362,-12.19945940380784,2.8003614465557796,-14.99982085036362,-9.820876752048349,5.17894409831527,1.0,1.0,1.0
-15,sample_246_mixed.wav,-15.055644989013672,-11.310295104980469,3.745349884033203,-14.447995562174999,-10.993767570838894,3.4542279913361043,-14.447995562174999,-9.937586192176651,4.510409369998348,1.0,0.0,0.0
-15,sample_247_mixed.wav,-15.09419059753418,-11.406633377075195,3.6875572204589844,-14.968298164975696,-11.116165586047408,3.8521325789282876,-14.968298164975696,-10.215076408155625,4.753221756820071,1.0,0.0,0.0
-15,sample_248_mixed.wav,-15.821174621582031,-8.940825462341309,6.880349159240723,-13.41811211891481,-8.87793353534935,4.54017858356546,-13.41811211891481,-7.82025742392896,5.597854694985849,1.0,1.0,1.0
-15,sample_249_mixed.wav,-15.589298248291016,-12.6121187210083,2.977179527282715,-14.668693661887431,-12.460350336912743,2.208343324974688,-14.668693661887431,-11.906811412792804,2.7618822490946275,1.0,0.0,0.0
-15,sample_250_mixed.wav,-15.320987701416016,-12.27756404876709,3.043423652648926,-14.857765871784023,-12.064674278395632,2.7930915933883913,-14.857765871784023,-11.586424688669377,3.2713411831146466,1.0,0.0,0.0
-15,sample_251_mixed.wav,-15.389113426208496,-13.336235046386719,2.0528783798217773,-12.74516328116524,-12.89099623558129,-0.1458329544160506,-12.74516328116524,-12.20363853782388,0.5415247433413608,1.0,0.0,0.0
-15,sample_252_mixed.wav,-15.42716121673584,-7.888526439666748,7.538634777069092,-14.856196099560883,-7.7986765401636235,7.057519559397259,-14.856196099560883,-6.458425032929292,8.397771066631591,1.0,0.0,0.0
-15,sample_253_mixed.wav,-14.988624572753906,-10.512775421142578,4.475849151611328,-14.928129978576274,-9.75712949741659,5.171000481159684,-14.928129978576274,-8.114776932779153,6.813353045797122,1.0,1.0,1.0
-15,sample_254_mixed.wav,-15.02795124053955,-8.049646377563477,6.978304862976074,-14.923927390994825,-7.952772769012823,6.971154621982002,-14.923927390994825,-6.251733985322192,8.672193405672633,1.0,0.0,0.0
-15,sample_255_mixed.wav,-15.455292701721191,-12.573166847229004,2.8821258544921875,-14.420142226242156,-12.2742694682218,2.1458727580203565,-14.420142226242156,-11.366682012317584,3.0534602139245717,1.0,0.0,0.0
-15,sample_256_mixed.wav,-15.095051765441895,-14.794916152954102,0.30013561248779297,-14.999977725813263,-14.258382045952512,0.741595679860751,-14.999977725813263,-13.683461730112827,1.3165159957004366,1.0,1.0,1.0
-15,sample_257_mixed.wav,-15.370658874511719,-12.584571838378906,2.7860870361328125,-14.471379339152497,-12.16929115907214,2.302088180080357,-14.471379339152497,-10.989103190980455,3.4822761481720423,1.0,0.0,0.0
-15,sample_258_mixed.wav,-16.532567977905273,-15.097023010253906,1.4355449676513672,-13.056136852081881,-14.38440650373626,-1.328269651654379,-13.056136852081881,-13.534148616467833,-0.4780117643859523,1.0,0.0,0.0
-15,sample_259_mixed.wav,-15.298670768737793,-15.052070617675781,0.24660015106201172,-14.81656551209835,-14.53917252263219,0.27739298946615953,-14.81656551209835,-13.847516346834931,0.969049165263419,1.0,0.0,0.0
-15,sample_260_mixed.wav,-14.944056510925293,-13.923325538635254,1.020730972290039,-14.999925973002702,-13.551247865658036,1.4486781073446657,-14.999925973002702,-13.080026401096745,1.9198995719059564,0.0,0.0,0.0
-15,sample_261_mixed.wav,-15.13184642791748,-3.2952709197998047,11.836575508117676,-14.859301885133814,-1.7888150806697403,13.070486804464073,-14.859301885133814,2.845767073814463,17.705068958948278,1.0,1.0,0.0
-15,sample_262_mixed.wav,-14.960737228393555,-3.8562698364257812,11.104467391967773,-14.958888941085018,-2.6269430315977766,12.331945909487242,-14.958888941085018,1.6064171335866837,16.565306074671703,1.0,1.0,1.0
-15,sample_263_mixed.wav,-14.99871826171875,-1.1208362579345703,13.87788200378418,-14.998665657301697,-0.9074877341397315,14.091177923161965,-14.998665657301697,3.0193420357813814,18.018007693083078,1.0,1.0,1.0
-15,sample_264_mixed.wav,-14.873083114624023,-9.080337524414062,5.792745590209961,-14.954046494253912,-8.59202288964957,6.362023604604342,-14.954046494253912,-6.188595840690785,8.765450653563128,1.0,0.0,1.0
-15,sample_265_mixed.wav,-14.969911575317383,-10.502113342285156,4.467798233032227,-14.987403796812073,-10.327399216225759,4.660004580586314,-14.987403796812073,-8.984439876393303,6.00296392041877,1.0,0.0,0.0
-15,sample_266_mixed.wav,-14.838495254516602,-9.729744911193848,5.108750343322754,-14.450711198213737,-9.306016263081371,5.144694935132366,-14.450711198213737,-7.7455684828693165,6.7051427153444205,1.0,0.0,0.0
-15,sample_267_mixed.wav,-15.133382797241211,-2.810360908508301,12.32302188873291,-14.943960466072049,-2.0404407559809847,12.903519710091064,-14.943960466072049,3.1572693635668725,18.10122982963892,1.0,1.0,0.0
-15,sample_268_mixed.wav,-14.94659423828125,-4.815890789031982,10.130703449249268,-14.997346460260621,-3.3109310440651667,11.686415416195455,-14.997346460260621,0.7255031941107264,15.722849654371348,1.0,0.0,0.0
-15,sample_269_mixed.wav,-14.635688781738281,-13.609615325927734,1.0260734558105469,-14.67342495179536,-13.033537544293132,1.6398874075022274,-14.67342495179536,-11.692885064399938,2.9805398873954214,1.0,1.0,1.0
-15,sample_270_mixed.wav,-15.637112617492676,-8.648780822753906,6.9883317947387695,-14.020652919047354,-8.451462058164656,5.569190860882697,-14.020652919047354,-6.561757593373436,7.458895325673918,1.0,1.0,1.0
-15,sample_271_mixed.wav,-14.771800994873047,-10.205224990844727,4.56657600402832,-14.485194461165943,-9.972154548299919,4.513039912866024,-14.485194461165943,-8.50500544462227,5.980189016543672,1.0,1.0,0.0
-15,sample_272_mixed.wav,-15.012138366699219,-10.897909164428711,4.114229202270508,-14.99299571173018,-10.569501588662526,4.423494123067654,-14.99299571173018,-9.138619326915364,5.854376384814815,1.0,1.0,1.0
-15,sample_273_mixed.wav,-15.046680450439453,-12.718042373657227,2.3286380767822266,-14.999758007152854,-12.165040533941623,2.8347174732112315,-14.999758007152854,-11.62500521081986,3.374752796332995,0.0,0.0,0.0
-15,sample_274_mixed.wav,-15.063005447387695,-11.88097858428955,3.1820268630981445,-14.999829304147113,-11.652213510942476,3.3476157932046373,-14.999829304147113,-11.086279677077703,3.9135496270694095,1.0,0.0,0.0
-15,sample_275_mixed.wav,-14.938945770263672,-11.74903392791748,3.1899118423461914,-14.999868325950503,-11.373894312163317,3.625974013787186,-14.999868325950503,-10.72818155686921,4.271686769081294,1.0,0.0,0.0
-15,sample_276_mixed.wav,-14.993090629577637,-8.608043670654297,6.38504695892334,-14.982664133205612,-8.07264899193748,6.910015141268131,-14.982664133205612,-4.087112950877945,10.895551182327667,1.0,0.0,0.0
-15,sample_277_mixed.wav,-15.035476684570312,-3.7323191165924072,11.303157567977905,-14.998319809960316,-3.265923379071172,11.732396430889144,-14.998319809960316,-0.13208671677173536,14.866233093188582,1.0,1.0,1.0
-15,sample_278_mixed.wav,-15.019784927368164,-2.826338291168213,12.193446636199951,-14.989781272771147,-1.8097280165070784,13.180053256264069,-14.989781272771147,1.7105818132568924,16.70036308602804,1.0,0.0,0.0
-15,sample_279_mixed.wav,-14.910125732421875,-13.220423698425293,1.689702033996582,-14.999938806325545,-13.006666648966402,1.9932721573591436,-14.999938806325545,-12.469616048678475,2.5303227576470704,1.0,0.0,0.0
-15,sample_280_mixed.wav,-15.502824783325195,-13.924921989440918,1.5779027938842773,-14.175798916736987,-13.617695714933864,0.5581032018031227,-14.175798916736987,-12.949168062327018,1.2266308544099687,1.0,0.0,0.0
-15,sample_281_mixed.wav,-15.235223770141602,-14.485901832580566,0.7493219375610352,-14.607163139312853,-14.030469574601074,0.5766935647117784,-14.607163139312853,-13.419610254202093,1.18755288511076,1.0,0.0,0.0
-15,sample_282_mixed.wav,-14.937182426452637,-9.899125099182129,5.038057327270508,-14.908626444767672,-9.504365904990056,5.404260539777615,-14.908626444767672,-7.003910581649507,7.904715863118165,1.0,1.0,1.0
-15,sample_283_mixed.wav,-14.712141036987305,-7.483541965484619,7.2285990715026855,-14.540368512234076,-7.327346082284275,7.213022429949802,-14.540368512234076,-4.62851286998743,9.911855642246646,1.0,0.0,1.0
-15,sample_284_mixed.wav,-14.655391693115234,-11.13956356048584,3.5158281326293945,-14.476973034180487,-10.61793428010535,3.8590387540751365,-14.476973034180487,-8.575415659561786,5.901557374618701,1.0,0.0,0.0
-15,sample_285_mixed.wav,-14.890640258789062,-14.502409934997559,0.3882303237915039,-14.999897821321934,-13.423283595528728,1.5766142257932056,-14.999897821321934,-12.80650863040611,2.1933891909158234,1.0,0.0,0.0
-15,sample_286_mixed.wav,-15.42458724975586,-12.449416160583496,2.9751710891723633,-14.670195398017675,-11.992770769189569,2.6774246288281063,-14.670195398017675,-11.261643743761633,3.4085516542560423,1.0,0.0,0.0
-15,sample_287_mixed.wav,-15.024543762207031,-10.946622848510742,4.077920913696289,-14.999767198261228,-10.846111747036444,4.153655451224784,-14.999767198261228,-10.124643130376958,4.87512406788427,1.0,0.0,0.0
-15,sample_288_mixed.wav,-15.290016174316406,-10.615025520324707,4.674990653991699,-13.81435084404779,-10.10681738268964,3.7075334613581497,-13.81435084404779,-8.378048454914177,5.436302389133612,1.0,0.0,0.0
-15,sample_289_mixed.wav,-14.850183486938477,-9.571012496948242,5.279170989990234,-14.984431968276692,-9.323751282226395,5.660680686050297,-14.984431968276692,-8.035554585037572,6.94887738323912,1.0,0.0,0.0
-15,sample_290_mixed.wav,-14.6746826171875,-13.221959114074707,1.452723503112793,-14.537567737259632,-12.930978898762657,1.6065888384969753,-14.537567737259632,-11.725374251824112,2.81219348543552,1.0,1.0,0.0
-15,sample_291_mixed.wav,-14.954483032226562,-11.737630844116211,3.2168521881103516,-14.942584461666273,-10.77551000667139,4.167074454994884,-14.942584461666273,-9.595827585973156,5.346756875693117,1.0,0.0,1.0
-15,sample_292_mixed.wav,-14.860599517822266,-15.102584838867188,-0.24198532104492188,-14.865713998511328,-14.610909367649487,0.254804630861841,-14.865713998511328,-13.911013924686904,0.9547000738244247,1.0,1.0,1.0
-15,sample_293_mixed.wav,-15.109033584594727,-10.738478660583496,4.3705549240112305,-14.446399071088354,-10.047126039693735,4.399273031394619,-14.446399071088354,-9.038364173387327,5.408034897701027,1.0,1.0,0.0
-15,sample_294_mixed.wav,-15.079423904418945,-16.19655990600586,-1.117136001586914,-14.896582272093594,-15.291977452560406,-0.3953951804668119,-14.896582272093594,-14.107739997483584,0.7888422746100101,1.0,1.0,1.0
-15,sample_295_mixed.wav,-13.434459686279297,-10.11330509185791,3.3211545944213867,-12.990325001789572,-9.867857522767773,3.1224674790217986,-12.990325001789572,-8.587421659339338,4.402903342450234,1.0,1.0,1.0
-15,sample_296_mixed.wav,-15.294981002807617,-11.939437866210938,3.3555431365966797,-14.308832389790453,-11.457414203281637,2.851418186508816,-14.308832389790453,-9.747548658814733,4.56128373097572,1.0,0.0,1.0
-15,sample_297_mixed.wav,-14.997589111328125,-12.717859268188477,2.2797298431396484,-14.999755409623162,-12.660388610607704,2.3393667990154583,-14.999755409623162,-11.862902770698252,3.1368526389249105,1.0,0.0,1.0
-15,sample_298_mixed.wav,-14.971094131469727,-12.91144847869873,2.059645652770996,-13.759542353591671,-12.586870755208519,1.1726715983831522,-13.759542353591671,-11.704320372410542,2.0552219811811288,1.0,0.0,0.0
-15,sample_299_mixed.wav,-14.327285766601562,-12.4989013671875,1.8283843994140625,-14.211544998251433,-12.068413356551414,2.1431316417000197,-14.211544998251433,-11.075459901198903,3.136085097052531,1.0,0.0,1.0
-10,sample_0_mixed.wav,-10.365865707397461,-5.259159088134766,5.106706619262695,-9.753657150283807,-5.1914121380502944,4.562245012233513,-9.753657150283807,-3.424400771629906,6.329256378653901,1.0,1.0,1.0
-10,sample_1_mixed.wav,-9.965897560119629,-6.135125160217285,3.8307723999023438,-9.999774489425521,-5.901098748430399,4.098675740995122,-9.999774489425521,-4.217146983072815,5.782627506352706,1.0,1.0,1.0
-10,sample_2_mixed.wav,-10.010863304138184,-3.2829740047454834,6.7278892993927,-9.998887184320328,-3.14017550598383,6.858711678336498,-9.998887184320328,-0.775279717302172,9.223607467018155,1.0,1.0,0.0
-10,sample_3_mixed.wav,-10.004932403564453,-6.639859676361084,3.365072727203369,-9.999841991914506,-6.466729876071411,3.533112115843095,-9.999841991914506,-5.357705459039313,4.642136532875193,1.0,1.0,1.0
-10,sample_4_mixed.wav,-10.39456844329834,-6.101161003112793,4.293407440185547,-9.843887101229404,-5.904442510255972,3.939444590973432,-9.843887101229404,-5.033546848300084,4.81034025292932,1.0,1.0,1.0
-10,sample_5_mixed.wav,-9.988710403442383,-5.123896598815918,4.864813804626465,-9.999918370197458,-4.997108824728597,5.00280954546886,-9.999918370197458,-3.925652212155209,6.074266158042249,1.0,1.0,1.0
-10,sample_6_mixed.wav,-10.025142669677734,-5.5434794425964355,4.481663227081299,-9.913826386948442,-5.314162212355486,4.599664174592956,-9.913826386948442,-4.406160832238255,5.5076655547101865,1.0,0.0,1.0
-10,sample_7_mixed.wav,-9.971966743469238,-8.019255638122559,1.9527111053466797,-9.999728961076823,-7.990944182920097,2.008784778156726,-9.999728961076823,-7.381077998947035,2.618650962129788,1.0,1.0,1.0
-10,sample_8_mixed.wav,-9.986971855163574,-6.891070365905762,3.0959014892578125,-9.99978530260763,-6.672027715627276,3.327757586980355,-9.99978530260763,-5.447232933818098,4.552552368789533,1.0,1.0,1.0
-10,sample_9_mixed.wav,-11.275853157043457,-7.582815170288086,3.693037986755371,-9.673809152525159,-7.5178052913268,2.156003861198359,-9.673809152525159,-6.828910364289264,2.844898788235895,1.0,0.0,0.0
-10,sample_10_mixed.wav,-10.47928237915039,-6.642850875854492,3.8364315032958984,-10.075305877150724,-6.542826778967394,3.5324790981833294,-10.075305877150724,-5.903347222785014,4.17195865436571,1.0,1.0,0.0
-10,sample_11_mixed.wav,-10.009950637817383,-7.118997573852539,2.8909530639648438,-9.999966424035993,-7.015970336405698,2.9839960876302944,-9.999966424035993,-6.478605889844545,3.521360534191448,1.0,1.0,1.0
-10,sample_12_mixed.wav,-9.911616325378418,-7.075616836547852,2.8359994888305664,-9.780440037381542,-6.9090999682538214,2.8713400691277204,-9.780440037381542,-6.178435897012835,3.602004140368707,1.0,0.0,0.0
-10,sample_13_mixed.wav,-9.90599250793457,-7.417120933532715,2.4888715744018555,-9.999781610997866,-7.268120506428114,2.731661104569752,-9.999781610997866,-6.781650110107668,3.2181315008901983,1.0,0.0,0.0
-10,sample_14_mixed.wav,-10.092058181762695,-6.846412658691406,3.245645523071289,-9.932975150283688,-6.769679184153685,3.1632959661300033,-9.932975150283688,-6.19626757543603,3.7367075748476584,1.0,1.0,0.0
-10,sample_15_mixed.wav,-9.923965454101562,-6.573620319366455,3.3503451347351074,-9.999692130966256,-6.517758251565677,3.4819338794005787,-9.999692130966256,-5.592785613042718,4.406906517923538,1.0,1.0,1.0
-10,sample_16_mixed.wav,-9.984694480895996,-6.549933433532715,3.4347610473632812,-9.991838534936011,-6.458614532811916,3.5332240021240953,-9.991838534936011,-5.931684164388667,4.060154370547345,1.0,0.0,0.0
-10,sample_17_mixed.wav,-9.9681978225708,-6.763306140899658,3.2048916816711426,-9.994649232085672,-6.613601207188823,3.3810480248968497,-9.994649232085672,-6.043823272003151,3.950825960082521,1.0,0.0,1.0
-10,sample_18_mixed.wav,-10.047037124633789,-5.918015480041504,4.129021644592285,-9.999969325170474,-5.853290492931446,4.146678832239028,-9.999969325170474,-5.125518855053083,4.874450470117391,1.0,1.0,0.0
-10,sample_19_mixed.wav,-10.165900230407715,-6.623822212219238,3.5420780181884766,-9.99997836898792,-6.478581315684574,3.521397053303346,-9.99997836898792,-5.863324115607952,4.136654253379968,1.0,0.0,0.0
-10,sample_20_mixed.wav,-10.116338729858398,-6.472273826599121,3.6440649032592773,-9.999974632835148,-6.413362664613377,3.5866119682217708,-9.999974632835148,-5.875674360889827,4.12430027194532,1.0,0.0,1.0
-10,sample_21_mixed.wav,-9.7444429397583,-6.948214530944824,2.7962284088134766,-9.76302313051087,-6.847450074511711,2.9155730559991593,-9.76302313051087,-5.734453463431068,4.028569667079802,1.0,1.0,1.0
-10,sample_22_mixed.wav,-10.005809783935547,-6.197858810424805,3.807950973510742,-9.99956439742772,-6.032416487440834,3.9671479099868865,-9.99956439742772,-4.68473059681449,5.31483380061323,1.0,1.0,1.0
-10,sample_23_mixed.wav,-9.972159385681152,-3.3782637119293213,6.593895673751831,-9.905521241326895,-3.2784246037298406,6.627096637597054,-9.905521241326895,-2.0562299483742272,7.8492912929526675,1.0,1.0,1.0
-10,sample_24_mixed.wav,-10.029897689819336,-6.162754058837891,3.8671436309814453,-9.99832245268537,-5.942777789541497,4.055544663143873,-9.99832245268537,-4.496379571123872,5.501942881561498,1.0,0.0,1.0
-10,sample_25_mixed.wav,-9.983509063720703,-4.343225479125977,5.640283584594727,-9.99936096121572,-4.2168398004580245,5.782521160757695,-9.99936096121572,-2.7962805112828235,7.203080449932896,1.0,1.0,1.0
-10,sample_26_mixed.wav,-9.993208885192871,-8.243034362792969,1.7501745223999023,-9.999660477634029,-8.18865411309824,1.811006364535789,-9.999660477634029,-7.572605878596325,2.427054599037704,1.0,1.0,1.0
-10,sample_27_mixed.wav,-9.971433639526367,-1.8614182472229004,8.110015392303467,-9.999513260987618,-1.7785837941818272,8.22092946680579,-9.999513260987618,0.9327498716456193,10.932263132633237,1.0,1.0,1.0
-10,sample_28_mixed.wav,-9.935599327087402,-6.88029670715332,3.055302619934082,-9.99941106399036,-6.6717393609489575,3.3276717030414025,-9.99941106399036,-5.565500574020091,4.433910489970269,1.0,0.0,1.0
-10,sample_29_mixed.wav,-10.004758834838867,-8.459242820739746,1.545516014099121,-9.999874964616646,-8.337599919315705,1.662275045300941,-9.999874964616646,-7.617998618997968,2.3818763456186787,1.0,1.0,1.0
-10,sample_30_mixed.wav,-10.786937713623047,-3.4509639739990234,7.335973739624023,-9.870210873918996,-3.1623299740655746,6.707880899853421,-9.870210873918996,-1.5746803095179598,8.295530564401036,1.0,1.0,1.0
-10,sample_31_mixed.wav,-10.714287757873535,-4.063928604125977,6.650359153747559,-9.569201672414376,-4.02537950358444,5.543822168829936,-9.569201672414376,-2.0584326729158153,7.510768999498561,1.0,1.0,1.0
-10,sample_32_mixed.wav,-10.004467010498047,-2.5306894779205322,7.473777532577515,-9.999569062653231,-2.125347393557976,7.874221669095255,-9.999569062653231,-0.8034298519835956,9.196139210669635,0.0,0.0,1.0
-10,sample_33_mixed.wav,-8.829466819763184,-7.714971542358398,1.1144952774047852,-7.9852161536646715,-7.575338841132284,0.40987731253238735,-7.9852161536646715,-7.016413924936713,0.9688022287279585,1.0,1.0,1.0
-10,sample_34_mixed.wav,-9.456668853759766,-7.9653449058532715,1.4913239479064941,-9.450710947728533,-7.921111804420203,1.5295991433083298,-9.450710947728533,-7.312182290205881,2.1385286575226523,1.0,0.0,1.0
-10,sample_35_mixed.wav,-10.040892601013184,-8.152355194091797,1.8885374069213867,-9.998902895666204,-8.047977640567613,1.950925255098591,-9.998902895666204,-7.658201319455702,2.3407015762105017,1.0,0.0,1.0
-10,sample_36_mixed.wav,-9.959945678710938,-4.66841983795166,5.291525840759277,-9.999902723058362,-4.567639043216564,5.432263679841798,-9.999902723058362,-3.892080471834831,6.107822251223531,1.0,0.0,0.0
-10,sample_37_mixed.wav,-10.180204391479492,-5.705476760864258,4.474727630615234,-10.005381036661765,-5.578966562069292,4.426414474592473,-10.005381036661765,-4.957335741727217,5.048045294934548,1.0,0.0,1.0
-10,sample_38_mixed.wav,-9.969674110412598,-5.799373626708984,4.170300483703613,-9.999937580763827,-5.685107875321217,4.314829705442611,-9.999937580763827,-5.02633568485427,4.973601895909558,1.0,1.0,1.0
-10,sample_39_mixed.wav,-9.993697166442871,-8.377421379089355,1.6162757873535156,-9.999883270359975,-8.250651118013764,1.7492321523462113,-9.999883270359975,-7.542835097374898,2.4570481729850773,1.0,1.0,1.0
-10,sample_40_mixed.wav,-10.002241134643555,-5.386462211608887,4.615778923034668,-9.95357334617523,-5.2707109706769515,4.682862375498278,-9.95357334617523,-3.477149515910117,6.476423830265112,1.0,1.0,1.0
-10,sample_41_mixed.wav,-10.121626853942871,-5.265127182006836,4.856499671936035,-9.63707094243906,-5.133593474123912,4.503477468315148,-9.63707094243906,-3.2880373608302054,6.349033581608854,1.0,1.0,1.0
-10,sample_42_mixed.wav,-9.937422752380371,-7.878455638885498,2.058967113494873,-9.997661136410409,-7.742021265158469,2.2556398712519403,-9.997661136410409,-7.195573431714384,2.8020877046960253,1.0,0.0,0.0
-10,sample_43_mixed.wav,-9.979212760925293,-7.125792980194092,2.853419780731201,-9.979144036954136,-7.024468328145296,2.954675708808839,-9.979144036954136,-6.4817718036757785,3.497372233278357,1.0,0.0,1.0
-10,sample_44_mixed.wav,-9.976823806762695,-7.206609725952148,2.770214080810547,-9.971855707119847,-7.156506616956188,2.815349090163659,-9.971855707119847,-6.6210166108708055,3.3508390962490413,1.0,1.0,1.0
-10,sample_45_mixed.wav,-10.121231079101562,-5.386199474334717,4.735031604766846,-10.016722592209064,-5.185971908016219,4.830750684192845,-10.016722592209064,-4.303344826337957,5.7133777658711065,1.0,1.0,1.0
-10,sample_46_mixed.wav,-9.972784042358398,-6.543488025665283,3.4292960166931152,-9.999951104005412,-6.175227494463428,3.8247236095419836,-9.999951104005412,-5.374233420256173,4.625717683749238,1.0,1.0,1.0
-10,sample_47_mixed.wav,-10.091580390930176,-5.0612945556640625,5.030285835266113,-9.989025754235117,-4.769363570302986,5.21966218393213,-9.989025754235117,-3.9155217664177338,6.073503987817383,1.0,0.0,1.0
-10,sample_48_mixed.wav,-10.515769958496094,-6.968292236328125,3.5474777221679688,-9.940084233439777,-6.857268117600462,3.0828161158393144,-9.940084233439777,-6.247692067679955,3.6923921657598218,1.0,1.0,0.0
-10,sample_49_mixed.wav,-10.006214141845703,-6.275911808013916,3.730302333831787,-9.999931376371562,-6.225785641650171,3.7741457347213903,-9.999931376371562,-5.728818550872096,4.271112825499466,1.0,0.0,0.0
-10,sample_50_mixed.wav,-10.090092658996582,-6.643097877502441,3.4469947814941406,-10.000089083665234,-6.543774373512568,3.4563147101526654,-10.000089083665234,-5.968025861391495,4.032063222273739,1.0,1.0,1.0
-10,sample_51_mixed.wav,-9.971956253051758,-7.675236701965332,2.296719551086426,-9.999613513243377,-7.489160228025567,2.5104532852178094,-9.999613513243377,-7.002338680759217,2.99727483248416,1.0,0.0,0.0
-10,sample_52_mixed.wav,-10.014528274536133,-8.556087493896484,1.4584407806396484,-9.999878737119676,-8.463772205844027,1.5361065312756494,-9.999878737119676,-7.833765902676141,2.1661128344435356,1.0,1.0,0.0
-10,sample_53_mixed.wav,-10.00735855102539,-5.778435707092285,4.2289228439331055,-9.999806559123387,-5.709975745386076,4.289830813737311,-9.999806559123387,-4.942922576576782,5.056883982546605,1.0,1.0,1.0
-10,sample_54_mixed.wav,-10.369328498840332,-4.046512603759766,6.322815895080566,-9.598578731956607,-3.825199264934991,5.773379467021616,-9.598578731956607,-1.7633093397719444,7.835269392184663,1.0,1.0,1.0
-10,sample_55_mixed.wav,-9.846600532531738,-7.824981689453125,2.0216188430786133,-9.780734442233971,-7.515155444492427,2.265578997741544,-9.780734442233971,-5.90932355984337,3.8714108823906006,1.0,1.0,1.0
-10,sample_56_mixed.wav,-10.00462532043457,-7.103271961212158,2.901353359222412,-9.999848046352687,-6.971408435397749,3.028439610954938,-9.999848046352687,-5.98540225437148,4.014445791981207,1.0,1.0,1.0
-10,sample_57_mixed.wav,-10.010326385498047,-6.115512371063232,3.8948140144348145,-10.000006067949823,-6.003905483495946,3.9961005844538766,-10.000006067949823,-5.305398342728761,4.694607725221061,1.0,0.0,1.0
-10,sample_58_mixed.wav,-10.577864646911621,-6.027068138122559,4.5507965087890625,-9.981649732217745,-5.901274832679535,4.08037489953821,-9.981649732217745,-5.162593462860576,4.819056269357169,1.0,1.0,1.0
-10,sample_59_mixed.wav,-9.996282577514648,-7.226696491241455,2.7695860862731934,-9.999886475192218,-6.962065830866973,3.0378206443252447,-9.999886475192218,-6.3124007236158475,3.6874857515763706,1.0,0.0,1.0
-10,sample_60_mixed.wav,-9.989021301269531,-5.58870267868042,4.400318622589111,-9.999787713284448,-5.495208309106086,4.504579404178362,-9.999787713284448,-4.648826114606289,5.350961598678159,1.0,1.0,1.0
-10,sample_61_mixed.wav,-10.027237892150879,-5.123412609100342,4.903825283050537,-9.999852040823145,-5.032720447572538,4.967131593250607,-9.999852040823145,-3.9551587862736377,6.044693254549507,1.0,1.0,1.0
-10,sample_62_mixed.wav,-11.01602554321289,-6.524150848388672,4.491874694824219,-8.787279060607888,-6.323344401159749,2.4639346594481397,-8.787279060607888,-5.2954297386238895,3.4918493219839988,1.0,0.0,0.0
-10,sample_63_mixed.wav,-10.00562572479248,-5.124741554260254,4.880884170532227,-9.999851656815856,-5.0252421976838,4.974609459132056,-9.999851656815856,-3.8890906478452654,6.1107610089705915,1.0,1.0,1.0
